4412,0
411,0
411,2
411,4
411,6
411,8
410,8
410,10
409,12
409,14
408,18
407,28
406,38
403,47
406,57
418,65
419,75
419,83
418,94
399,104
392,114
394,124
391,135
390,145
390,155
389,165
390,176
390,186
388,196
389,206
387,217
387,227
387,239
386,249
386,260
385,270
385,280
387,290
387,301
387,311
386,321
384,331
384,342
383,352
381,362
381,374
379,385
378,395
378,405
376,415
376,425
375,436
374,446
374,456
373,466
372,477
373,487
372,499
372,509
371,520
370,530
370,540
369,550
368,561
369,571
367,581
378,591
386,602
386,612
386,622
358,634
358,645
359,655
356,665
356,675
356,686
355,696
356,706
356,716
356,727
356,737
354,747
355,757
355,770
354,780
354,790
353,800
353,811
354,821
354,831
355,841
355,851
354,862
354,872
353,882
352,892
352,905
351,915
351,925
350,935
348,946
348,956
346,966
345,976
345,987
343,997
342,1007
342,1019
340,1032
339,1042
338,1054
336,1064
334,1077
334,1087
333,1099
332,1112
331,1122
342,1134
354,1144
354,1157
352,1169
324,1179
328,1191
327,1202
325,1214
324,1224
325,1236
324,1249
324,1259
325,1271
324,1282
322,1294
322,1306
320,1316
318,1329
318,1339
319,1351
319,1361
320,1374
321,1386
320,1396
319,1409
319,1419
318,1431
316,1443
317,1454
316,1466
314,1476
314,1488
313,1501
311,1511
311,1523
311,1533
309,1546
309,1556
309,1568
307,1581
306,1591
306,1603
304,1613
302,1626
302,1638
301,1648
300,1660
315,1671
326,1683
326,1693
307,1705
294,1718
296,1728
293,1740
293,1751
292,1763
291,1775
291,1785
290,1798
289,1808
289,1820
288,1832
286,1843
286,1855
286,1865
285,1878
286,1888
287,1900
286,1912
286,1923
286,1935
284,1945
283,1957
283,1970
282,1980
281,1992
281,2002
281,2015
279,2025
280,2037
280,2050
279,2060
278,2072
279,2082
277,2095
277,2107
278,2117
276,2129
275,2140
275,2152
274,2164
272,2174
272,2187
271,2197
270,2209
287,2220
300,2232
301,2244
265,2254
265,2267
266,2277
264,2289
264,2301
263,2312
262,2324
263,2334
262,2347
260,2357
260,2369
260,2381
258,2392
258,2404
259,2414
257,2426
257,2439
259,2449
259,2461
259,2471
259,2484
259,2496
257,2506
258,2519
258,2529
256,2541
256,2551
256,2564
254,2576
254,2586
254,2598
253,2609
252,2621
253,2633
252,2643
251,2656
252,2666
252,2678
250,2689
250,2701
250,2713
248,2723
248,2736
248,2746
246,2758
255,2770
276,2781
277,2793
256,2803
238,2816
245,2826
243,2838
243,2850
242,2861
241,2873
242,2883
242,2895
239,2908
238,2918
238,2930
237,2940
237,2953
237,2965
236,2975
234,2988
235,2998
235,3010
235,3020
235,3033
234,3045
232,3055
231,3067
232,3078
230,3090
230,3102
230,3112
229,3125
228,3135
230,3147
229,3158
228,3170
228,3182
228,3192
226,3205
227,3215
227,3227
226,3239
225,3250
226,3262
225,3272
225,3284
226,3297
225,3307
224,3319
233,3330
252,3342
260,3352
235,3364
219,3377
226,3387
226,3399
227,3409
225,3422
226,3434
227,3444
225,3457
224,3467
225,3479
225,3489
225,3502
227,3514
227,3524
225,3536
226,3547
228,3559
229,3571
230,3581
232,3594
231,3604
231,3616
232,3629
231,3639
231,3651
230,3661
229,3674
229,3684
230,3696
230,3708
228,3719
230,3731
231,3741
230,3753
230,3766
231,3776
231,3788
231,3799
232,3811
231,3821
230,3833
231,3846
231,3856
230,3868
230,3878
239,3891
249,3903
256,3913
262,3926
249,3936
248,3948
249,3960
246,3971
245,3983
246,3993
245,4005
244,4016
245,4028
244,4040
243,4050
243,4063
242,4073
240,4085
239,4098
239,4108
239,4120
241,4130
243,4143
243,4153
243,4165
244,4177
243,4188
243,4200
244,4210
244,4222
242,4235
243,4245
243,4257
242,4268
242,4280
243,4290
242,4302
242,4315
243,4325
242,4337
241,4347
241,4360
239,4372
238,4382
238,4395
238,4405
237,4417
237,4429
236,4440
240,4452
261,4462
268,4474
284,4485
256,4497
261,4509
260,4519
258,4532
259,4542
259,4554
258,4567
258,4577
258,4589
257,4599
257,4612
257,4622
254,4634
253,4646
253,4657
252,4669
252,4679
255,4691
255,4704
254,4714
255,4726
255,4737
254,4749
255,4761
256,4771
254,4784
254,4794
255,4806
253,4816
252,4829
252,4841
252,4851
251,4864
252,4874
251,4886
249,4898
249,4909
249,4921
247,4931
246,4943
246,4954
245,4966
245,4978
246,4988
244,5001
244,5011
244,5023
257,5036
279,5046
288,5058
277,5068
261,5081
265,5093
263,5103
260,5115
260,5126
261,5138
260,5148
261,5160
263,5173
263,5183
262,5195
261,5206
259,5218
257,5230
258,5240
258,5253
258,5263
259,5275
259,5285
257,5298
257,5310
257,5320
255,5332
254,5343
254,5355
252,5367
251,5378
251,5390
249,5400
248,5412
248,5425
247,5435
246,5447
246,5457
246,5470
244,5480
244,5492
244,5505
243,5515
243,5527
243,5537
243,5550
242,5562
243,5572
242,5584
240,5595
241,5607
240,5617
244,5629
263,5642
276,5652
289,5664
261,5675
268,5687
267,5699
267,5709
269,5722
269,5732
270,5744
272,5754
274,5767
275,5779
277,5789
279,5801
279,5812
281,5824
283,5836
285,5847
288,5859
293,5869
295,5881
298,5894
301,5904
303,5916
304,5926
307,5939
310,5949
312,5961
315,5974
318,5984
319,5996
321,6006
323,6019
324,6031
326,6041
329,6053
331,6064
332,6076
334,6086
334,6098
334,6111
335,6121
335,6133
335,6144
335,6156
335,6168
334,6178
335,6191
336,6201
335,6213
334,6225
344,6236
366,6248
375,6258
374,6270
349,6281
354,6293
353,6305
352,6316
350,6328
350,6338
350,6350
349,6363
348,6373
349,6385
347,6395
345,6408
345,6418
343,6430
341,6443
342,6453
342,6465
341,6475
342,6488
341,6500
339,6510
338,6522
338,6533
336,6545
336,6557
336,6567
335,6580
333,6590
334,6602
333,6612
332,6625
332,6637
332,6647
330,6660
330,6670
330,6682
329,6694
328,6705
328,6717
327,6727
326,6739
326,6750
325,6762
324,6774
324,6785
324,6797
322,6807
322,6819
324,6832
339,6842
355,6854
355,6864
318,6877
322,6889
323,6899
321,6912
320,6922
320,6934
320,6944
318,6957
319,6969
318,6979
316,6991
316,7002
315,7014
313,7026
312,7036
312,7049
311,7059
311,7071
313,7081
312,7094
311,7106
311,7116
310,7129
308,7139
308,7151
307,7163
306,7174
305,7186
305,7196
304,7208
304,7219
304,7231
303,7243
302,7254
302,7266
301,7276
299,7288
299,7301
298,7311
297,7323
296,7333
296,7346
295,7358
294,7368
294,7380
293,7391
293,7403
293,7413
304,7426
323,7438
333,7448
303,7460
294,7471
301,7483
299,7495
297,7505
297,7518
297,7528
296,7540
295,7550
295,7563
294,7575
293,7585
293,7598
292,7608
290,7620
291,7632
291,7643
291,7655
293,7665
293,7677
292,7690
291,7700
291,7712
290,7723
290,7735
291,7745
290,7757
290,7770
291,7780
290,7792
289,7802
290,7815
289,7827
288,7837
288,7849
288,7860
287,7872
286,7882
287,7895
286,7907
285,7917
285,7929
284,7940
284,7952
285,7964
286,7974
284,7987
287,7997
303,8009
322,8022
330,8032
295,8044
295,8054
298,8067
298,8077
296,8089
295,8101
296,8112
295,8124
294,8134
294,8146
293,8159
292,8169
292,8181
291,8192
290,8204
290,8214
291,8226
291,8239
291,8249
292,8261
291,8271
290,8284
290,8296
289,8306
288,8318
288,8329
288,8341
286,8353
287,8364
287,8376
285,8386
285,8398
286,8409
285,8421
284,8433
285,8443
283,8456
282,8466
283,8478
282,8491
281,8501
281,8513
281,8523
280,8536
280,8546
280,8558
286,8570
306,8581
313,8593
310,8603
283,8615
292,8628
291,8638
290,8650
290,8660
290,8673
289,8683
289,8695
289,8708
288,8718
288,8730
289,8740
289,8753
289,8765
290,8775
289,8787
291,8798
295,8810
298,8822
300,8833
303,8845
306,8855
307,8867
311,8878
315,8890
317,8902
320,8912
323,8925
324,8935
324,8947
326,8960
326,8970
326,8982
327,8992
327,9005
328,9015
329,9027
330,9039
329,9050
330,9062
331,9072
331,9084
332,9097
334,9107
333,9119
348,9129
363,9142
369,9154
369,9164
348,9177
352,9187
349,9199
349,9209
349,9222
347,9234
348,9244
348,9256
347,9267
346,9279
346,9291
344,9302
342,9314
341,9324
340,9336
339,9347
342,9359
344,9371
344,9381
344,9394
345,9404
343,9416
343,9428
343,9439
341,9451
339,9461
339,9474
337,9486
335,9496
334,9508
333,9519
331,9531
331,9541
330,9553
329,9566
329,9576
328,9588
326,9598
325,9611
325,9623
324,9633
322,9646
322,9656
320,9668
330,9678
350,9691
351,9703
332,9713
314,9725
319,9736
316,9748
316,9760
316,9771
315,9783
314,9793
315,9805
314,9818
312,9828
312,9840
311,9850
309,9863
309,9873
308,9885
308,9897
309,9908
311,9920
310,9930
310,9943
311,9955
310,9965
309,9977
310,9988
309,10000
307,10012
306,10024
306,10037
304,10049
303,10061
303,10074
303,10088
302,10100
301,10113
302,10125
302,10137
301,10149
299,10162
300,10174
300,10186
300,10199
297,10211
306,10225
326,10237
332,10250
319,10262
303,10274
307,10287
304,10299
303,10311
302,10323
303,10336
302,10350
302,10362
302,10375
302,10387
300,10399
298,10412
297,10424
298,10436
299,10448
300,10461
301,10473
302,10487
301,10500
301,10512
301,10524
301,10536
301,10549
300,10561
300,10573
300,10586
299,10598
297,10610
297,10625
297,10637
296,10649
295,10661
294,10674
294,10686
293,10698
291,10711
291,10723
291,10735
289,10749
293,10762
316,10774
321,10786
318,10799
293,10811
299,10823
300,10835
299,10848
297,10860
296,10872
296,10887
295,10899
293,10911
291,10924
290,10936
288,10948
286,10960
284,10973
286,10985
287,10997
286,11010
286,11024
286,11036
285,11048
284,11061
283,11073
283,11085
283,11098
281,11110
280,11122
280,11134
280,11149
279,11161
278,11173
279,11186
279,11198
278,11210
278,11223
278,11235
278,11247
276,11259
275,11272
273,11286
282,11298
300,11311
312,11323
304,11335
297,11347
298,11360
296,11372
296,11384
296,11397
295,11409
295,11423
296,11436
296,11448
294,11460
293,11472
293,11485
292,11497
291,11509
292,11522
295,11534
296,11548
295,11560
294,11573
294,11585
294,11597
293,11610
292,11622
293,11634
293,11646
291,11659
290,11671
290,11685
289,11698
288,11710
288,11722
288,11735
288,11747
287,11759
285,11771
285,11784
284,11796
282,11808
286,11823
307,11835
339,11847
364,11859
343,11872
349,11884
349,11896
348,11909
346,11921
347,11933
348,11948
349,11960
349,11972
349,11984
349,11997
348,12009
346,12021
347,12034
349,12046
351,12058
353,12070
356,12085
359,12097
361,12109
363,12122
366,12134
368,12146
368,12158
368,12171
370,12183
372,12195
374,12208
374,12222
376,12234
379,12247
382,12259
384,12271
387,12283
391,12296
395,12308
398,12320
399,12333
409,12347
449,12359
488,12371
508,12384
491,12396
494,12408
491,12421
489,12433
488,12445
486,12457
483,12470
481,12484
479,12496
477,12509
475,12521
473,12533
471,12546
469,12558
468,12570
468,12582
469,12595
468,12607
466,12621
465,12634
465,12646
464,12658
462,12670
461,12683
462,12695
461,12707
459,12720
458,12732
458,12746
458,12759
456,12771
456,12783
456,12795
455,12808
453,12820
453,12832
453,12845
451,12857
463,12869
487,12883
503,12896
474,12908
474,12920
474,12933
473,12945
472,12957
470,12969
469,12982
469,12994
467,13006
465,13021
464,13033
464,13045
463,13058
461,13070
460,13082
462,13094
463,13107
463,13119
461,13131
461,13146
460,13158
459,13170
458,13182
459,13195
459,13207
458,13219
457,13232
458,13244
458,13256
457,13268
457,13283
458,13295
458,13307
457,13320
456,13332
457,13344
457,13357
454,13369
461,13381
480,13393
484,13406
483,13420
460,13432
464,13445
462,13457
460,13469
459,13481
459,13494
458,13506
457,13518
456,13531
455,13545
455,13557
453,13570
451,13582
451,13594
452,13606
453,13619
455,13631
456,13643
456,13656
455,13668
454,13682
453,13694
453,13707
451,13719
449,13731
447,13744
445,13756
443,13768
441,13780
441,13793
440,13805
439,13819
437,13832
437,13844
436,13856
434,13869
432,13881
432,13893
450,13905
460,13918
464,13930
430,13944
435,13957
432,13969
430,13981
429,13993
429,14006
428,14018
426,14030
426,14043
425,14055
423,14067
420,14082
419,14094
419,14106
419,14118
420,14131
421,14143
422,14155
421,14168
420,14180
420,14192
421,14204
420,14219
419,14231
419,14243
419,14256
419,14268
417,14280
417,14292
417,14305
416,14317
415,14329
415,14344
416,14356
415,14368
413,14381
412,14393
412,14405
411,14417
408,14430
418,14442
437,14454
451,14467
452,14481
439,14493
440,14505
438,14518
438,14530
439,14542
439,14555
439,14567
438,14579
437,14592
436,14604
433,14618
430,14630
428,14643
428,14655
430,14667
432,14680
434,14692
436,14704
436,14716
434,14729
433,14743
433,14755
432,14768
431,14780
430,14792
429,14804
427,14817
424,14829
422,14841
421,14854
419,14866
418,14880
417,14893
417,14905
416,14917
414,14929
413,14942
413,14954
412,14966
409,14979
416,14991
439,15003
451,15017
439,15030
423,15042
426,15054
423,15067
421,15079
419,15091
419,15104
419,15116
417,15128
415,15142
414,15155
412,15167
409,15179
405,15192
403,15204
403,15216
403,15228
403,15241
404,15253
404,15265
402,15280
402,15292
402,15304
402,15316
401,15329
400,15341
400,15353
400,15366
398,15378
397,15390
397,15403
397,15417
395,15429
394,15441
394,15454
394,15466
392,15478
391,15491
391,15503
391,15515
390,15527
388,15542
387,15554
398,15566
417,15579
423,15591
394,15603
394,15616
393,15628
391,15640
390,15652
390,15665
388,15679
387,15691
387,15704
386,15716
384,15728
382,15740
381,15753
380,15765
378,15777
378,15790
380,15802
381,15816
380,15828
378,15841
379,15853
379,15865
379,15878
378,15890
379,15902
379,15915
378,15927
377,15941
377,15953
378,15966
377,15978
376,15990
376,16003
376,16015
376,16027
375,16039
375,16052
375,16064
375,16078
374,16091
374,16103
375,16115
373,16128
381,16140
399,16152
406,16164
404,16177
386,16189
389,16201
388,16216
387,16228
385,16240
385,16252
385,16265
384,16277
382,16289
381,16302
380,16314
379,16326
377,16340
377,16353
379,16365
380,16377
380,16390
381,16402
382,16414
381,16427
380,16439
379,16451
378,16463
377,16478
374,16490
373,16502
373,16515
372,16527
370,16539
369,16551
368,16564
367,16576
365,16588
365,16601
365,16615
365,16627
364,16640
364,16652
364,16664
364,16676
362,16689
362,16701
378,16713
389,16726
397,16740
370,16752
375,16764
375,16777
373,16789
372,16801
372,16814
372,16826
370,16838
369,16850
368,16863
368,16877
367,16889
366,16902
366,16914
366,16926
367,16939
369,16951
372,16963
374,16975
375,16988
376,17000
379,17014
381,17027
382,17039
383,17051
386,17063
388,17076
389,17088
390,17100
393,17113
395,17125
396,17139
397,17152
399,17164
400,17176
400,17188
400,17201
402,17213
404,17225
405,17238
406,17250
411,17262
431,17276
438,17289
444,17301
420,17313
425,17326
424,17338
423,17350
424,17362
424,17375
424,17387
424,17399
425,17414
426,17426
426,17438
426,17451
427,17463
428,17475
429,17487
432,17500
437,17512
442,17524
444,17539
448,17551
453,17563
458,17575
462,17588
464,17600
467,17612
470,17625
470,17637
471,17649
473,17661
474,17676
475,17688
475,17700
477,17713
479,17725
479,17737
480,17750
482,17762
483,17774
484,17786
484,17799
485,17813
497,17825
502,17838
505,17850
509,17862
501,17874
499,17887
498,17899
498,17911
498,17924
498,17938
498,17950
498,17963
498,17975
497,17987
495,17999
494,18012
493,18024
492,18036
493,18049
495,18061
497,18075
497,18087
495,18100
495,18112
496,18124
495,18137
